index,created,text,hashtags,Longitude,Latitude,twlong,twlat,coor,name,country,state,url,relevant
21,2019-11-04 15:34:53,make me giggle  smiling_face_with_halo  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/LxyH8edTBG,0
22,2019-11-04 15:33:17,miami not ready for us  squinting_face_with_tongue  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/yUqxdqJwp7,0
23,2019-11-04 15:30:20, and you will go down on history as  treasonous joe   belonging to the most pathetic political party in american history ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
24,2019-11-04 15:29:23,career tip for landing jobs like  specialty beauty advisor  in  titusville  fl  go on informational interviews  the  ,[Hashtag(Text='Titusville')],-80.955,28.475, -80.8024008,28.5870516,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/RiSRLLDW8g,0
25,2019-11-04 15:26:03,i don t understand how people just like run for fun      my asthma ass could never ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
26,2019-11-04 15:25:22,tbh the only positive to this time change is i m finally trying chick fil a breakfast  clapping_hands_medium light_skin_tone  clapping_hands_medium light_skin_tone ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
27,2019-11-04 15:18:08,hanging with my feathered friends     brownpelicans ,[Hashtag(Text='brownpelicans')],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/MU0qJwQaX8,0
28,2019-11-04 15:12:33, time to get to work ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/cKwfu2LeF0,0
29,2019-11-04 15:07:01,  well put   tryin to to pass it round the outside isnt working   he is being selfish no  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/q5CZCNO7eK,0
30,2019-11-04 15:01:48, we struggle w  this as well  man_facepalming_medium_skin_tone ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
31,2019-11-04 14:57:47, i finally got your channel to come in    i had to rescan 4 or 5 times but it finally worked  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
32,2019-11-04 14:57:39,a gift blue_heart  wrapped_gift  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/BtFpLAEnxD,0
33,2019-11-04 14:52:48,  epic hope he got a few sandwiches too lol  face_with_tears_of_joy ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
34,2019-11-04 14:40:58,can you recommend anyone for this job  sales associate in titusville  fl     titusville  fl  transport,"[Hashtag(Text='Titusville'), Hashtag(Text='Transportation')]",-80.955,28.475, -80.820209,28.5571461,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,"https://t.co/KYgOW830IH #Titusville, FL #Transportation",0
35,2019-11-04 14:40:11,this time change is really fucking me up,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
36,2019-11-04 14:39:48, mane just  249 but i needed that lol ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
37,2019-11-04 14:35:10,pussy patriots lost me my parlay,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
38,2019-11-04 14:33:00,i have two tests today    pray 4 me   ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
39,2019-11-04 14:30:38,pls lord let them be able to fix my glasses pleading_face  loudly_crying_face  crossed_fingers_light_skin_tone ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
40,2019-11-04 14:28:45,  right   face_with_tears_of_joy  ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,https://t.co/QZP3LA1PAc,0
41,2019-11-04 14:25:01,  you couldn t have timed that bett,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
42,2019-11-04 14:23:33, though i should probably challenge the true mario kart champion    ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
43,2019-11-04 14:12:37,females be having  desirable jazz   amp   craving angel  as they ig  just to look worse then my big toe ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
44,2019-11-04 14:07:34, that s a dupe for the sauce man ,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
45,2019-11-04 14:05:08,dude i hate everyone leave ne snajcnjdvjkcxkdkvkd,[],-80.955,28.475,-80.955,28.475,"OrderedDict([('lat', '28.53639'), ('lon', '-81.01756'), ('name', 'Christmas'), ('admin1', 'Florida'), ('admin2', 'Orange County'), ('cc', 'US')])",Christmas,US,Florida,0,0
46,2019-11-04 15:20:12,girl are you the higgs boson because you re adding unnecessary weight to my lif,[],-83.586,30.996, -83.47860977,31.07915802,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,0,0
47,2019-11-04 13:07:04,getting out of the devil s light  with a new light on my face  with warm words in my heart  god blessings are upon  ,[],-83.586,30.996,-83.586,30.996,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,https://t.co/k0JK4klIQC,0
48,2019-11-04 12:48:39,it truly is all up to you   dalecarnegietraining  inspire  integrity  truth  honesty  family  travel  italy  ,"[Hashtag(Text='DaleCarnegieTraining'), Hashtag(Text='Inspire'), Hashtag(Text='Integrity'), Hashtag(Text='Truth'), Hashtag(Text='Honesty'), Hashtag(Text='Family'), Hashtag(Text='Travel'), Hashtag(Text='Italy')]",-83.586,30.996, -83.36165082,30.91965602,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,https://t.co/jJvhAmd9cX,0
49,2019-11-04 01:20:04,you bitches quantum particles the way you pop in and out of my lif,[],-83.586,30.996, -83.47857155,31.07912428,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,0,0
50,2019-11-03 16:32:34,until further notice  officials in the state of florida will begin recognizing the city of jacksonville as being ow  ,[],-83.586,30.996,-83.586,30.996,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,https://t.co/IQyA03i0Mf,0
51,2019-11-03 13:36:46,live every day to its fullest   dalecarnegietraining  inspire  integrity  truth  travel  family  italy  positano  ,"[Hashtag(Text='DaleCarnegieTraining'), Hashtag(Text='Inspire'), Hashtag(Text='Integrity'), Hashtag(Text='Truth'), Hashtag(Text='Travel'), Hashtag(Text='Family'), Hashtag(Text='Italy'), Hashtag(Text='Positano')]",-83.586,30.996, -83.36165082,30.91965602,"OrderedDict([('lat', '30.78492'), ('lon', '-83.55988'), ('name', 'Quitman'), ('admin1', 'Georgia'), ('admin2', 'Brooks County'), ('cc', 'US')])",Quitman,US,Georgia,https://t.co/V3EuiOk0bJ,0
52,2019-11-02 15:17:18, idk    unbelievable ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
53,2019-11-02 14:35:48, maybe his love energy saw the real you and he s caught by surprise since he hasn t allowed such energy through before    ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
54,2019-11-01 15:14:09, i didn t think lizards could survive in these cold temps    ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
55,2019-11-01 15:12:56, who really cares  anyhow that s optimistic given his potentiality for criminal behavior ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
56,2019-10-31 23:39:51,do i need to add a comment  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,https://t.co/GP5yXVpfah,0
57,2019-10-31 23:39:02, sounds like a government cover up   ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
58,2019-10-31 23:34:14, yes  decorating before thanksgiving day is too early   ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
59,2019-10-31 23:30:47, laughable if it wasn t so scary that folks believed that stuff works   ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
60,2019-10-31 23:27:47,listen to  and see if there something that appeals to you    ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,https://t.co/LNeaNfXK63,0
61,2019-10-31 17:25:18, we have another friend with this disease so i will wear purple on november 21 ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
62,2019-10-31 17:09:39, good dog  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
63,2019-10-31 17:08:25, it shows the world that we have a democratic process for dealing with criminals  essential for having world wide respect ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
64,2019-10-31 17:04:34, i d be angry taking a bath in a tub when doing it in a lake is more natural ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
65,2019-10-31 01:18:24, highly recommend  oscillo  to knock it back  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
66,2019-10-31 01:13:33, i did not vote for him because i believed he was some of what folks said he was    and that was too much for me ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
67,2019-10-30 14:58:58,   sounds like women vets need to stand up and fight  again  and this time  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,https://t.co/E0ucCLcJ6c,0
68,2019-10-30 14:55:04,   was that fun ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
69,2019-10-30 14:54:28, why is this surprising ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
70,2019-10-30 14:34:42, that was supposed to be  tweets     sorry  winking_face ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
71,2019-10-30 14:33:42, don t bundle up so much you can t use your turn signal   ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
72,2019-10-30 14:30:24, not physically neither   headed south next week  bailing on winter ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
73,2019-10-30 14:26:51, intending to see this starry sky in utah this winter ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
74,2019-10-30 14:23:37,  is that a catnip toy ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
75,2019-10-30 14:22:32,i m with him    i am a patriot  too  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,https://t.co/D2as47Wz7U,0
76,2019-10-30 14:16:38, right,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
77,2019-10-30 14:13:13, i ve already had four of them    two made in applesauce that required no sugar  so yummy ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
78,2019-10-30 14:09:21, i ll look for teeets instead  heading south ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
79,2019-10-29 17:38:06,   don t be sad that i m dead and gone  get high and rejoice  ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
80,2019-10-29 17:35:46, all the tweets by dt are non  factual in essence ,[],-119.499,47.134,-119.499,47.134,"OrderedDict([('lat', '47.13459'), ('lon', '-119.32808'), ('name', 'Cascade Valley'), ('admin1', 'Washington'), ('admin2', 'Grant County'), ('cc', 'US')])",Cascade Valley,US,Washington,0,0
