index,created,text,hashtags,Longitude,Latitude,twlong,twlat,coor,name,country,state,url,relevant
13,2019-11-01 00:05:44, i m sorry for your loss  broken_heart  pensive_face  broken_heart  sending hugs your way  red_heart  red_heart  red_heart ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
14,2019-10-31 22:54:29,  best stays best     oh yea,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
15,2019-10-31 20:41:29, maybe if i win i will forgot i lost  200 using your app ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/PIfnDR1KA4,0
16,2019-10-31 20:36:03,  sounds like dcgd will fill all of the voids listed in that article  patience is going to payoff big time  imo,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
17,2019-10-31 19:40:29, not to mention it looks like felon georhe papadopolous had a hand it to clear the path for his bogus bid on her seat,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
18,2019-10-31 19:36:43,homens ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/Zg3dzBta86,0
19,2019-10-31 19:26:49, i saw a similar sign  children at play   which play   ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
20,2019-10-31 19:23:05,integrity and morality and justice   together their aroma is intoxicating ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/JeUgeuuZXT,0
21,2019-10-31 19:13:28, one of the most powerful and classy tweets ever    you rock rep  spei,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
22,2019-10-31 18:33:33, pretty rich for you to call anyone  foolish  when you said that a us congresswoman just voted on an illegal impeachment  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
23,2019-10-31 18:10:53,  face_with_tears_of_joy  i m at work reading this shit  i done fucked around an said  wipe me down  lady talm bout excuse me  face_with_tears_of_joy  face_with_tears_of_joy  loudly_crying_face ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
24,2019-10-31 18:09:01,   you are proof of the level of stupidity of trump supporters  you just responded to  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/rxPV2MW6kA,0
25,2019-10-31 18:06:30,i m cool on her i done had her     smiling_face_with_sunglasses ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
26,2019-10-31 18:02:26,  i was going to say she must be off her meds ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
27,2019-10-31 18:01:11,  i like you jay b,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
28,2019-10-31 17:39:17,  copy that,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
29,2019-10-31 17:38:45, and now he is bribing and extorting senate republicans with campaign cash donations in exchange for the  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/tOZjwQv2s1,0
30,2019-10-31 17:31:13,her vocal range is amazing  listening to her sing gave me another reason of why i m so proud to be the principal of  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/hZI7hu8NkU,0
31,2019-10-31 17:26:41,  billion currency me too mr  dizenzo,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
32,2019-10-31 17:19:06,did you know 300 million lbs of fresh produce rots in the fields in  florida while we have  hunger and  ,"[Hashtag(Text='Florida'), Hashtag(Text='hunger')]",-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/yujWVBlIpX,0
33,2019-10-31 16:37:23,this is so telling  if she really thinks there s nothing wrong with what he did then why not just say so   ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/WLS2cFsqIC,0
34,2019-10-31 16:32:41, why didn t you mention the fact that  moscowmitch has hundreds of bills in his graveyard when you tal  ,[Hashtag(Text='moscowmitch')],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/0CBzPEmx4e,0
35,2019-10-31 15:33:56,cheese danish from starbucks so good,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
36,2019-10-31 15:07:41,para myke towers   ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/5HBfEabzBy,0
37,2019-10-31 14:39:57, is unwatchable right now with with left wing chris wallace providing commentary  can he be more biased aga  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/JALlJWmDaT,0
38,2019-10-31 12:48:34,  big deal  the nba are un american  they knock this county that made them multi millio  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/9hPbvh0vBT,0
39,2019-10-31 12:44:47,  you lie ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
40,2019-10-31 12:43:44,   just do it  stop talking about it,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
41,2019-10-31 10:27:40,      as a life long die hard redsox fan  my earliest me  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/O06G7Bfdlg,0
42,2019-10-31 05:16:15,   i think you should reconsider considering papadopolous set you up  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
43,2019-10-31 05:15:08, even if it were true   so what     does the way you catch the murderer change the fact that he killed  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/bMOWHrbMhB,0
44,2019-10-31 05:01:00,  not hard enough,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
45,2019-10-31 04:23:39,     those of us still awake already know this attached su  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/JjGOYmaxtm,0
46,2019-10-31 03:54:12,woot woot ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/IOYcsTw9Xs,0
47,2019-10-31 03:16:48, as  fans you know you already have ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
48,2019-10-31 03:13:18,  but they re still dead   vivalastool  saturdaysarefortheboys ,"[Hashtag(Text='vivalastool'), Hashtag(Text='saturdaysarefortheboys')]",-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/nvMLNZFccg,0
49,2019-10-31 02:35:27,  one wags       everyone knows the tool   vivalastool,[Hashtag(Text='vivalastool')],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
50,2019-10-31 02:17:55, up next  oden  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/U3Txglp3xt,0
51,2019-10-31 01:47:50,sames  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/5zCk4ue7xn,0
52,2019-10-31 01:28:56,just got out of  and it s legitimately one of the best movies i ve seen this year  outside of his c  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/72JukKfe4d,0
53,2019-10-31 01:26:27, idk why i ve never tried it befor,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
54,2019-10-30 23:18:20,thank you school board member  karen brill  for coming to west boca raton high school  our students appreciated you  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/gEkGlHdKF7,0
55,2019-10-30 23:17:15, happy to see someone else loves jesu,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
56,2019-10-30 22:55:07,glorious day     ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/Mm1arxWsHW,0
57,2019-10-30 20:32:04, margaret hamilton ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
58,2019-10-30 19:47:33,what kindness and love  my 50th was amazing    birthday_cake  party_popper  bottle_with_popping_cork  smiling_face_with_3_hearts  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/vcmbSnHFYt,0
59,2019-10-30 17:03:13, hurry up second time  hurry up  mr dizenzo,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
60,2019-10-30 14:17:11, they re all funni,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
61,2019-10-30 14:13:17,retweet this folks  it benefits veterans  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/MjdRNDCacZ,0
62,2019-10-30 14:11:56,   holy shit  i love dale jr  even more now  greatest response ev,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
63,2019-10-30 10:32:07,hate the cold weather   ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
64,2019-10-30 03:36:18, tony two bags   i  love  you      pay th man     7 2  nats    2 run 9th inning insurance double at his hometown  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
65,2019-10-30 03:36:10, tony two bags   i  love  you      pay th man     7 2  nats    2 run 9th inning insurance double at his hometown  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
66,2019-10-30 03:35:54, tony two bags   i  love  you      pay th man     7 2  nats    2 run 9th inning insurance double at his hometown  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
67,2019-10-30 03:35:29, tony two bags   i  love  you      pay th man     7 2  nats    2 run 9th inning insurance double at his hometown  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
68,2019-10-30 03:28:32,school punishment  your child s legal rights without an iep ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/Jvt4kClQ9k,0
69,2019-10-30 03:03:01, well put  pal ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
70,2019-10-30 02:53:35, such  a   horseshit call   text book by trea     ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
71,2019-10-30 02:47:23, buck annoys me   mlb  amp  nfl  get hellie in there   ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
72,2019-10-30 02:46:05,  buck has always annoyed the s outta me  mlb  amp  nfl  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
73,2019-10-30 02:44:58,    and buck annoys the sh outta me    ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
74,2019-10-30 02:42:50, strass      ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
75,2019-10-30 02:42:29, strass  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
76,2019-10-30 02:40:14,im literally gonna drug tf outta myself tomorrow because there is absolutely no way i can handle a 12 hour flight w  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/Gcwl0QI7zR,0
77,2019-10-30 02:34:40, keep  him  in     ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
78,2019-10-30 02:33:41, that was a 1 5 6 infield out  eb  clown_face  clown_face  clown_face  nailbiter nonetheless  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
79,2019-10-30 02:32:25,whoever got me sick a day before my vacation your mom is a ho,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,0,0
80,2019-10-30 02:31:53,i am so proud of  omni s science department and our students  we all worked so hard and our students pr  ,[],-80.506,26.427,-80.506,26.427,"OrderedDict([('lat', '26.27119'), ('lon', '-80.2706'), ('name', 'Coral Springs'), ('admin1', 'Florida'), ('admin2', 'Broward County'), ('cc', 'US')])",Coral Springs,US,Florida,https://t.co/K1ic6rKQDZ,0
