index,created,text,hashtags,Longitude,Latitude,twlong,twlat,coor,name,country,state,url,relevant
82,2019-11-02 14:47:43, damn  eyes ,[],-107.98,38.438,-107.98,38.438,"OrderedDict([('lat', '38.47832'), ('lon', '-107.87617'), ('name', 'Montrose'), ('admin1', 'Colorado'), ('admin2', 'Montrose County'), ('cc', 'US')])",Montrose,US,Colorado,0,0
83,2019-11-02 13:18:18,   100  agreement rob  ,[],-107.98,38.438,-107.98,38.438,"OrderedDict([('lat', '38.47832'), ('lon', '-107.87617'), ('name', 'Montrose'), ('admin1', 'Colorado'), ('admin2', 'Montrose County'), ('cc', 'US')])",Montrose,US,Colorado,0,0
84,2019-11-02 13:13:14, thanks paul    ,[],-107.98,38.438,-107.98,38.438,"OrderedDict([('lat', '38.47832'), ('lon', '-107.87617'), ('name', 'Montrose'), ('admin1', 'Colorado'), ('admin2', 'Montrose County'), ('cc', 'US')])",Montrose,US,Colorado,0,0
85,2019-11-02 12:57:56, thanks keep rolling bison  raised_fist_medium light_skin_tone ,[],-107.98,38.438,-107.98,38.438,"OrderedDict([('lat', '38.47832'), ('lon', '-107.87617'), ('name', 'Montrose'), ('admin1', 'Colorado'), ('admin2', 'Montrose County'), ('cc', 'US')])",Montrose,US,Colorado,0,0
86,2019-11-02 21:28:44,fresenius medical care is looking for teammates like you  see our latest rn job openings  including  outpatient reg  ,[],-82.245,38.7, -82.2023691,38.809803,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,https://t.co/nnGkBMgSoc,0
87,2019-11-02 04:29:59,  so look sometimes you gotta crawl sometimes you gotta swim still don t change the fact  ,[],-82.245,38.7,-82.245,38.7,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,https://t.co/D3wToCZXv9,0
88,2019-11-02 04:06:09,  as true as your statement might be when you re hungry for a corn dog a midget with a bu  ,[],-82.245,38.7,-82.245,38.7,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,https://t.co/KJO4IIa4v0,0
89,2019-11-02 04:01:41,  that may be true but you can t eat at the chinese buffet if there s no duck sauce ,[],-82.245,38.7,-82.245,38.7,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,0,0
90,2019-11-02 03:58:38,  you re a towel ,[],-82.245,38.7,-82.245,38.7,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,0,0
91,2019-11-02 03:31:11, technically those took place before 1776 so america was not yet a country ,[],-82.245,38.7,-82.245,38.7,"OrderedDict([('lat', '38.8098'), ('lon', '-82.20237'), ('name', 'Gallipolis'), ('admin1', 'Ohio'), ('admin2', 'Gallia County'), ('cc', 'US')])",Gallipolis,US,Ohio,0,0
92,2019-11-02 23:01:04,and just like that  it s 1 1  let s go warriors     warriornation  ,[Hashtag(Text='WarriorNation')],-77.159,42.819,-77.159,42.819,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/F72hIfAGZo,0
93,2019-11-02 22:39:47,interesting interview with manfred eicher of ecm that goes into detail about both the label s visual aesthetic  amp  it  ,[],-77.159,42.819,-77.159,42.819,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/d2e68hJfy8,0
94,2019-11-02 22:35:38,braves win     ,[],-77.159,42.819,-77.159,42.819,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/KY3zzwTfak,0
95,2019-11-02 22:35:01,want to work at thompson health  we re hiring in canandaigua  ny  click for details   ,[],-77.159,42.819, -77.2816984,42.887535,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/Wba9C6TCNy… ,0
96,2019-11-02 22:19:09,at the half of a tough game    penfield 1 schroeder 0  warriornation ,[Hashtag(Text='WarriorNation')],-77.159,42.819,-77.159,42.819,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/QtrUEbIzSi,0
97,2019-11-02 22:14:17, when you want to close down the bar but you get blackout at 8 o clock and the only thing you close down is yourself ,[],-77.159,42.819,-77.159,42.819,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,0,0
98,2019-11-02 22:06:28,career tip for landing jobs like  laborer  in  geneva  ny  go on informational interviews  the best way to get a me  ,[Hashtag(Text='Geneva')],-77.159,42.819, -76.985557,42.8679836,"OrderedDict([('lat', '42.87423'), ('lon', '-77.28804'), ('name', 'Canandaigua'), ('admin1', 'New York'), ('admin2', 'Ontario County'), ('cc', 'US')])",Canandaigua,US,New York,https://t.co/p96Z9QnZzO,0
99,2019-11-02 22:58:52,jimin dancing the choreo to butterfly is one of the most beautiful things i have ever seen in my life  that s my te  ,[],-79.694,35.742,-79.694,35.742,"OrderedDict([('lat', '35.74375'), ('lon', '-79.69225'), ('name', 'Franklinville'), ('admin1', 'North Carolina'), ('admin2', 'Randolph County'), ('cc', 'US')])",Franklinville,US,North Carolina,https://t.co/LuImyqeJOc,0
100,2019-11-02 22:02:10,i just want to be this thic ,[],-79.694,35.742,-79.694,35.742,"OrderedDict([('lat', '35.74375'), ('lon', '-79.69225'), ('name', 'Franklinville'), ('admin1', 'North Carolina'), ('admin2', 'Randolph County'), ('cc', 'US')])",Franklinville,US,North Carolina,https://t.co/CB6TZuUYFc,0
101,2019-11-02 21:35:03,mom and dad   ,[],-79.694,35.742,-79.694,35.742,"OrderedDict([('lat', '35.74375'), ('lon', '-79.69225'), ('name', 'Franklinville'), ('admin1', 'North Carolina'), ('admin2', 'Randolph County'), ('cc', 'US')])",Franklinville,US,North Carolina,https://t.co/HFlUwtaQ0L,0
102,2019-11-02 21:04:41,asheboro nc sat nov 2nd pm forecast  tonight clear lo 31 sunday sunny hi 59,[],-79.694,35.742, -79.7703,35.7369,"OrderedDict([('lat', '35.74375'), ('lon', '-79.69225'), ('name', 'Franklinville'), ('admin1', 'North Carolina'), ('admin2', 'Randolph County'), ('cc', 'US')])",Franklinville,US,North Carolina,0,0
103,2019-11-02 21:02:41,fuck that my nigga ate both of them ,[],-79.694,35.742,-79.694,35.742,"OrderedDict([('lat', '35.74375'), ('lon', '-79.69225'), ('name', 'Franklinville'), ('admin1', 'North Carolina'), ('admin2', 'Randolph County'), ('cc', 'US')])",Franklinville,US,North Carolina,https://t.co/ONw8NiaZjz,0
104,2019-11-02 22:50:42,warming up day 2 louisburg classic   dcccstormbasketball   louisburg  north carolina ,[Hashtag(Text='dcccstormbasketball')],-78.321,36.093, -78.299,36.1004,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/idCNNTL7t1,0
105,2019-11-02 22:19:23, hundred_points already know how we coming ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/1KmVGglcDM,0
106,2019-11-02 22:19:05,listen  i made  laugh today  life is good   smiling_face_with_3_hearts ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
107,2019-11-02 22:13:40, the carters are here representing atl   31  blue_heart ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
108,2019-11-02 22:11:48, definit,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
109,2019-11-02 21:56:06, nah just hadsome issues that will be fixed soon enough  it deadass been out for a week people needa relax lmao,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
110,2019-11-02 21:52:55, she good ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/sJdiNNKGGt,0
111,2019-11-02 21:48:50,felt this heavy all i do is work it feels like ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/kSdbFYBqdd,0
112,2019-11-02 21:43:10, lil ke,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
113,2019-11-02 21:25:11, on god  ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
114,2019-11-02 21:24:41,loser ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
115,2019-11-02 21:22:39,he a lose and his music ass  not surprised ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/FxsJQYEeMt,0
116,2019-11-02 20:04:55,if you re looking for work in  youngsville  nc  check out this  eventsmarketing job via the link in our bio  produc  ,"[Hashtag(Text='Youngsville'), Hashtag(Text='EventsMarketing')]",-78.321,36.093, -78.4744439,36.0248732,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/e9LdaRlrOI,0
117,2019-11-02 17:44:22,dollar general corporation is looking for teammates like you  see our latest  transportation job openings  includin  ,[Hashtag(Text='Transportation')],-78.321,36.093, -78.2510409,35.9589698,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/pgGVH9BxY0,0
118,2019-11-02 16:01:48,6 1 235 240 can play lb de  louisburg junior college    ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/pTK2fOcBqV ,0
119,2019-11-02 14:51:35,one to go   fan appreciation night is tonight  deep discounts for tickets online  discounts on merchandise at the v  ,[],-78.321,36.093, -78.46073,36.02902,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/xustEpsgF6,0
120,2019-11-02 13:34:24,happy birthday brudda ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,https://t.co/bgSE45PLXW,0
121,2019-11-02 13:14:52,lemme find out i brought a future educator in this world   smiling_face_with_3_hearts  smiling_face_with_3_hearts ,[],-78.321,36.093,-78.321,36.093,"OrderedDict([('lat', '36.09904'), ('lon', '-78.30111'), ('name', 'Louisburg'), ('admin1', 'North Carolina'), ('admin2', 'Franklin County'), ('cc', 'US')])",Louisburg,US,North Carolina,0,0
122,2019-11-02 22:34:31,don t be shy  score a job like  ltl stocker  at lowe s by asking for referrals  it s a great way to get a meeting w  ,[],-76.476,37.359, -76.5323295,37.3833135,"OrderedDict([('lat', '37.40986'), ('lon', '-76.52662'), ('name', 'Gloucester Courthouse'), ('admin1', 'Virginia'), ('admin2', 'Gloucester County'), ('cc', 'US')])",Gloucester Courthouse,US,Virginia,https://t.co/TIngKrDkoe,0
123,2019-11-02 22:31:34,stopped off at scoot s bbq this afternoon from a long day of shooting    some of the best bbq  meat_on_bone  around 757    ,[],-76.476,37.359, -76.494,37.26848,"OrderedDict([('lat', '37.40986'), ('lon', '-76.52662'), ('name', 'Gloucester Courthouse'), ('admin1', 'Virginia'), ('admin2', 'Gloucester County'), ('cc', 'US')])",Gloucester Courthouse,US,Virginia,https://t.co/swZ49eKK8x,0
124,2019-11-02 21:22:44,looking to score a job at ulta beauty  you re in luck  click the link in our bio for the job description and inform  ,[],-76.476,37.359, -76.5270741,37.3975066,"OrderedDict([('lat', '37.40986'), ('lon', '-76.52662'), ('name', 'Gloucester Courthouse'), ('admin1', 'Virginia'), ('admin2', 'Gloucester County'), ('cc', 'US')])",Gloucester Courthouse,US,Virginia,https://t.co/Opqcah2hdn,0
125,2019-11-02 21:02:06,showcasing some work from last weekend  let me know what you guys think   black_heart  ,[],-76.476,37.359,-76.476,37.359,"OrderedDict([('lat', '37.40986'), ('lon', '-76.52662'), ('name', 'Gloucester Courthouse'), ('admin1', 'Virginia'), ('admin2', 'Gloucester County'), ('cc', 'US')])",Gloucester Courthouse,US,Virginia,https://t.co/BNlEFzYUpk,0
126,2019-11-02 19:15:44,we re hiring  read about our latest job opening here  store manager candidate     retail  danielsville  ga,"[Hashtag(Text='Retail'), Hashtag(Text='Danielsville')]",-83.037,34.108, -83.2212629,34.1242771,"OrderedDict([('lat', '34.06372'), ('lon', '-83.12543'), ('name', 'Comer'), ('admin1', 'Georgia'), ('admin2', 'Madison County'), ('cc', 'US')])",Comer,US,Georgia,"https://t.co/laBFe5Zl8q #Retail #Danielsville, GA",0
127,2019-10-26 16:29:08,my family legacy is rooted at  two of my sisters  amp  both my brother in laws are alumni  hbcus are woven  ,[],-80.238,32.983,-80.238,32.983,"OrderedDict([('lat', '32.99573'), ('lon', '-80.17037'), ('name', 'Centerville'), ('admin1', 'South Carolina'), ('admin2', 'Dorchester County'), ('cc', 'US')])",Centerville,US,South Carolina,https://t.co/1DNz69EsvJ,0
128,2019-10-29 18:02:28,this is victory for student athletes around the country and underscores the principle that students don t shead the  ,[],-80.238,32.983,-80.238,32.983,"OrderedDict([('lat', '32.99573'), ('lon', '-80.17037'), ('name', 'Centerville'), ('admin1', 'South Carolina'), ('admin2', 'Dorchester County'), ('cc', 'US')])",Centerville,US,South Carolina,https://t.co/L51mufzveL,0
129,2019-11-02 23:04:26,this month i m donating 11  of all my sales to   amp       movember  ,[Hashtag(Text='movember')],-80.238,32.983,-80.238,32.983,"OrderedDict([('lat', '32.99573'), ('lon', '-80.17037'), ('name', 'Centerville'), ('admin1', 'South Carolina'), ('admin2', 'Dorchester County'), ('cc', 'US')])",Centerville,US,South Carolina,"https://t.co/wrz8DWnHia

#movember… ",0
130,2019-11-02 23:01:35,1258 redbank rd suite 101 goose creek sc 29445 stop in to   and check us out or give us a call 8434592  ,[],-80.238,32.983, -80.01315642,32.97044667,"OrderedDict([('lat', '32.99573'), ('lon', '-80.17037'), ('name', 'Centerville'), ('admin1', 'South Carolina'), ('admin2', 'Dorchester County'), ('cc', 'US')])",Centerville,US,South Carolina,https://t.co/IqWnUJuCkC,0
